name,latitude,longitude,color,family,subgroup,country
Maii [mmm],-16.763,168.168,#0E74B8,Oceanic,,Vanuatu
Maipure [yvt-2],4.8,-67.5,#607CFB,Arawak ,Northern Maipuran,Venezuela
Mairasi [zrs],-3.5,134,#687D02,Tanah Merah-Mairasi ,Etna Bay,Indonesia-Papua
Maisin [mbq],-9.5,149.167,#687D02,Oceanic,Western Oceanic,Papua New Guinea
Maithili [mai],26.5,86,#8CD2E0,Indo-European ,Indo-Iranian,India
Maithili_South [mai-2],26,85,#8CD2E0,Indo-European ,Indo-Iranian,India
Maiwa [mti],-9.673,149.273,#687D02,Southeast Papuan ,Dagan,Papua New Guinea
Majang [mpe],7.6,34.95,#0E74B8,Nilo-Saharan ,Surmic,Ethiopia
Majhi [mjz],27.25,86.15,#DB6DD7,Indo-European ,Indo-Iranian,Nepal
Mak [mkg],26,107.75,#DB6DD7,Tai-Kadai ,South Tai-Kadai,China
Maká [mca-2],-25,-57.33,#DB6DD7,Matacoan ,Mataguayo I,Paraguay
Maka [mca],-25.01,-57.37,#DB6DD7,Matacoan ,Mataguayo I,Paraguay
Makaa [mcp],4,13,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Cameroon
Makah [myh],48.33,-124.67,#D01C88,Wakashan ,South Wakashan,USA
Makalero [mkz-2],-8.75,126.83,#027B95,Timor-Alor-Pantar ,Mainland,Timor leste
Makasai [mkz],-8.5,126.5,#027B95,Timor-Alor-Pantar ,Mainland,Timor leste
Makassar [mak],-5.417,119.583,#0E74B8,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
Makatto [fos],22.63,120.3,#DB6DD7,Austronesian ,Paiwanic,Taiwan
Makhuwa-Enehara [vmw-2],-15,39,#FA78A1,Niger-Kongo ,Atlantic-Congo,Mozambique
